name,lambert_x,lambert_y
Kartitsch,336503.65446729976,314537.2792229261
Karteis Kopf,397482.47168689285,366619.84621264413
Karteis Graben,394959.49568548874,362912.83183565084
karteisalm,396221.00280840835,364765.6490333192
Karteis,394959.49568548874,362912.83183565084
Karstein,337300.8249896789,394772.77541974746
Karschneideck,406318.8095105569,351786.958115018
Karröstner Alm,206178.05884860337,375384.1490315348
Karrösten,206007.60656611112,372651.05424867105
Karreser Alm,208633.65185096982,373447.6723188367
Karres,207314.02203345802,371636.10524313804
Karreralpe,574709.2544353526,424877.10008219536
Kärntnerisch Laßnitz,465687.8937175423,352149.9101639297
Kärnten,438124.9557300397,316668.9012218965
karnisshof,518782.1287123661,532912.2507934123
Karnerwirt,519314.13433940575,447591.0728850709
Karnerviertl,591777.7864378043,399438.5221543545
Karnerhöfe,559748.6693183056,446517.9231897909
karnerhof,558035.8737632032,441096.8111831434
Karnereck,423935.3539890474,368522.9538724413
Karner Berg,545642.9997419111,388830.2874451149
Karneralm,423935.3539890474,368522.9538724413
karneitschenalm,423942.9139266465,366668.0993230259
Karndorf,467617.5596013085,465209.6068040943
Karnburg,474939.55891386967,309817.65347383544
Karnberg,473063.7397070631,312732.250760206
Karnabrunn,623840.5569829897,510079.4232930569
Karlwirt,423837.0982553099,392630.30824412964
Karlstift,504292.3720738543,521498.26808720734
Karlstetten,565344.6609365417,486852.43707418814
Karlstein,551245.6027085208,555947.2549731191
Kärlspitze,397474.5239821979,348074.3021336412
Karlspitz,200265.61723091133,349604.68250317127
Schloss Karlslust,589290.7156002729,549663.481257922
Karlsgraben,471118.995279729,424543.34996632487
Karlsdorf,597063.4551351295,536934.7303510932
karlsdorf,410152.9901542558,325827.664498101
Karlsbergereck,445477.24981985905,351959.15728219226
karlsbergalm,425258.8750094348,353691.5367535278
Karlsberg,473751.1152186618,313296.08743608464
karlsberg,510757.51363148505,440001.395555377
Karlsbader Hütte,359351.13173904945,318540.72678934596
Karlsbach,433899.82594765245,515176.97419583984
Karlonger Kogel,626570.0583690956,408107.20340375695
Karlnock,434376.7955468949,338376.27748410683
Karl Ludwighaus,577204.04581546,424952.5743465433
Karlkamp,359516.5956748429,342649.0532946829
Karling,449013.1664249347,494927.4679557234
Karlhof,615274.8035569241,541305.040762648
karlhof,603788.8601844994,414689.67082879413
Karl Hochkogel,537498.7875145652,414603.86792275216
Karleck,477480.7712537744,415350.6412285464
Karlboden Alpe,531207.8036627108,416313.0128423702
Karlbad,432928.722679905,337038.2782248212
Karlalm,573350.9186368185,428546.70664562285
Karl,626403.1575795277,405374.8215616103
Karkopf,163623.43337042525,350961.02706548665
Karkogel,432442.6039969735,424199.0530955363
Karhütten,511123.09374769666,354686.1378344251
Karhorn,159718.30449517866,376899.76780987903
Karchauer Eck,469455.3938563969,354047.05316240434
Karchau,469433.5115043477,355901.81750326045
Karbach Alpe,438594.3882467721,437217.62233879045
Karbachalm,381167.5600026754,387048.59288924467
Karawankentunnel,452679.2037732451,289979.46165941004
Karalpe,320823.61669846077,381989.80312654376
Kar Alm,247171.97016925144,353766.83677239995
Kapuzinerberg,379375.7417913365,433861.26171123143
Schloss Kaps,329776.9654624577,394858.30680369213
Kapruner Törl,349538.7789666314,359417.36700750235
Kaprunertal,353397.08467531204,368659.0899188733
Kapruner Ache,357229.9414783701,376047.3496359382
Kaprun,356706.18379367696,374833.8728826586
Kappling,442072.043057817,472479.4047495732
Kappl,184627.36934769098,405828.03448763955
Kappern,459049.53649436857,476908.10531571135
Kappenberggütl,494460.2292509189,447132.55257450696
Kappeln,398765.7679625739,474181.08379565924
Kappel an der Drau,470177.40434683545,292848.9100934556
Kappel am Krappfeld,486249.409454786,328302.93914067093
Kaponigtörl,398737.1912986846,340656.4523500083
Kaponigbach,389724.1830472094,337048.86529619247
Kapfing,288150.35605175234,382522.4511423586
Kapfers,251241.93375010637,364793.25428170804
Kapfenstein,600611.9800983709,335098.2102755839
Kapfenberg,547477.5097593451,395693.59653767943
Kapf,125047.78592851205,388919.4894369133
Karpf,435149.3270915892,388978.7060588179
Kapelln,579556.4825987667,487163.69572196715
Kapellerfeld,634278.5037153108,495647.0936657144
Kapelleramt,527029.5674816823,492275.88095574453
Kapeller Alpe,397463.39724246575,322110.649723365
Kapelleralm,408897.88886309974,316552.9139122376
Kapellenberg,456879.82417611626,288997.59449028224
Kapellen,572033.2904896038,418991.0135671729
Kapaunsalm,295558.08981026686,374967.3318405943
Kapaun,364466.1585700052,324071.78331777826
Kanzingbach,232759.6506218559,380131.8302859459
Kanzianiberg,440819.7049981262,294430.1542731328
Kanzelhöhe,443393.8106078986,308729.56745332386
Kanzel,442790.9721350665,308048.58789495286
Kanzberg,180176.63859151743,387435.7591921808
Kantnig,450189.9696546969,302570.1426748056
Kanningbach,428102.39802616934,322114.5031906953
Kanning,487851.26247581886,472994.95386907086
Kannesberg,524971.5549761816,356819.1740020113
Kaning,428616.8555724435,325208.266985761
Kanin,452308.4330587769,293469.55252484325
Kandolf Alm,431592.48056459357,350013.3770861728
Kandlschlag,442370.7566281048,529490.9878870538
Kandlhof,567611.9227292576,454353.08640896436
Kandlbauer,583123.3346047602,395449.3091931911
Kanaren,508214.4039525788,306404.80216016807
Kampstein,598916.135255714,410810.54053160176
Kampriesen Alpe,319363.75441583886,367172.75728895515
Kampichl,611555.8185840435,407543.36191720515
Kamphütten,552133.5314226379,522570.7887574276
Kämpfendorf,649467.5903528504,487003.88319995813
Kampesberg,442955.3775200007,452390.44713215996
Kampertal,487421.2791259291,419201.44772322755
Kampern,379482.05927172065,463797.6105251219
Kamperkogel,524216.68683827936,332688.32307404093
Kampelbühel,474993.4243663554,509909.4933784129
Kampel Alpe,418890.6653713417,370358.32383903675
Kampalpe,581177.2284068676,417653.0957882572
Kamp,582275.5932823028,501183.9655433679
Kammspitze,441359.5646140226,398291.53862369247
Kammer See,445705.5986263495,416838.4583873525
Kammersdorf,613313.6279606707,528238.9447154803
Kammersberg,465543.1094651106,365129.9683059687
Kammern im Liesingtal,518311.560384156,389228.93738649413
Kammern,575835.5067575951,510261.73947765864
Kammerlinghorn,362452.3789691377,405684.2189686913
Kammerleiten,376977.2410730662,474251.3883430157
Kammerhof,563074.1639993879,469369.2889640648
Kemetgebirge,437599.8637645277,398266.13463549316
Kammerer Hochalm,365992.5454418421,368572.6428354932
Kammerer Grundalm,366003.2801746955,370426.36628395226
Kammererberg,505724.6931771801,510394.02581381705
Kammer,419535.444759602,449782.659483687
Kamles,540093.9389712068,512986.8777244864
Kameritsch,398729.2527142932,303563.36971586477
Kamering,420317.8355225235,315282.4465630092
Kamelisenalm,325146.7820948718,326292.57142806426
Kamegg,570476.0224878953,524944.2065530503
Kalwang,506971.27730105654,392831.14556176495
Kalvarienkirche,509514.1985302923,373204.64769408666
Kaltwasser Alpe,450593.8100533504,344582.09790656436
Kaltwasser,450577.8950407073,346436.9444817705
Kaltwandspitze,402527.5989465738,355492.7891618004
Kaltschach,447138.0830336812,301896.34101373795
Kaltleiten,534698.1378374702,427522.55889436696
Kaltherberg,451548.9312935262,379827.7956233239
Kalte Rinne,587362.5957977988,419704.62992104795
Kalter Gang,629441.1889261942,462042.64511792734
Kaltenleutgeben,612883.601744716,472520.58478939254
Kaltenhub,466946.58321709384,461586.2639578916
Kaltenhausen,380997.07570556784,421590.43387463316
Kalteneck,620459.8706685507,398218.10904169176
Kaltenbrunn,536408.0206150573,512897.9174487768
Kaltenberghütte,159025.45801321225,362283.8431786755
Kaltenberg,506431.38667034655,506701.819645755
Bahnhof Kaltenbach-Stumm,290559.5319478904,376912.52700295113
Kaltenbach Alpe,415046.1582086168,396310.78916792385
Kalte Mürz,562078.2153822691,430077.0383509239
Kalte Mauer,515039.242579564,412261.9499655459
Kalte Mandling,417570.67837950017,390754.3826138377
Kalte Kuchl,575361.2656080212,445742.62122375425
Kaltbründlberg,614144.2930606608,478405.4341383856
Kaltbach,548968.2211114814,393999.49652490206
Kaltaigen,501720.9769133958,458384.3976227883
Kals-Matreier-Törl,344310.6411782545,344720.3812675653
Kalser Törl,353161.61426293757,338987.23514611647
Kalser Tauernhaus,346230.94649348396,352481.92037060205
Kalser Tauern,345970.19349321164,357842.246352287
Kalser Tal,345583.056057901,340907.2515586093
Kalser Höhe,344321.4442258968,345864.2133647157
Kalser Bärenkopf,344532.6602508588,357082.2557151634
Kalserbach,343687.00324332534,336782.1343461191
Kalsdorf bei Ilz,598226.023424438,356975.33150207996
Kalsdorf bei Graz,563015.7033225157,342753.8783624694
Kalsdorf,486408.13158435095,350017.0964365369
Kalsberg,457496.41664035775,326284.2279250538
Kals,348146.4991389508,344593.04091012105
Kalmberg Alpe,416258.69135839527,411149.5188919492
Kalling,417055.0272499507,500954.3904908886
Kallham,427956.6643336725,487406.29185404256
Kalladorf,602153.7621137823,531544.7829516111
Kalkstein,323188.36148439907,323690.2233692836
Kalksburg,616242.5542708321,474992.84663739987
Kalkriegel,489574.00565751496,359882.9947709162
Kalköfen,448085.3201268569,486661.28566179704
Kalkgruben,629642.8356040831,417999.87219290156
Kalkgrub,548935.081617833,503933.51955086365
Kalkbretterkopf,377042.95479666017,357760.23222529143
Kalham,385068.1213353932,438963.39300209936
Kalch,581646.0020697911,362006.37473098375
Kalblsau,480841.64431008336,443216.39825142734
Kälbermoos,362870.01159678324,470590.48094930593
Kälberhofalpe,184763.00519745055,409502.9544094363
Kälberhart,550990.877557494,472446.7221575333
Kaja Bach,587947.191982978,553330.5587109737
Ruine Kaja,586787.8438832419,551436.0154056754
Kaixen,468966.6187507286,425675.82529995963
Kaiser Wald,557016.2230095064,339034.6690219613
Kaisersteinbruch,650864.6543315183,459748.696654818
Kaisersdorf,629703.4946644377,408684.0842935359
Kaiserschild,511430.1226680623,404772.21332709584
Kaiserscharte,436485.5603787004,376004.88822734077
Kaisersberg,523164.2245068284,382749.39341318887
Kaisers,224166.67493995035,345131.4362126589
Kaiserkoppen,496897.7085639824,374837.8666316522
Kaiserkogelhaus,563573.264434631,465369.25772693753
Kaiser Kogel,451940.3585753829,335321.0230145743
Kaiserjochhaus,171851.73048985397,367339.8337478107
Kaiserjoch,171851.73048985397,367339.8337478107
kaiserjoch,197356.74918218201,338570.1116338419
Kaiserhäuser,476473.5762899049,396791.7317591468
Kaiserhaus,293582.7891578475,404678.65846458543
Kaisergebirge,324975.65335293044,411609.59866805933
Kaisereiche,644706.8266375838,453387.1962301396
Kaiserburg,438101.0889220951,320377.7096337583
Kaiserbuche,375832.7754997521,447555.76848299894
Kaiserbrunn,583968.9088330747,428974.38365721516
Kaiserbach,169622.57024006275,374849.812441241
Kaiser Bach,202482.4961863691,340251.2311715521
Schloss Kaiserau,486391.8571937323,404347.8962325826
Kainzing,416110.24521339405,485097.5141997319
Kainzenhütten,299014.6115780552,356358.65942614805
Kainz,485356.80274156545,389495.65851455554
Kainreith,574982.2653306421,538070.802526013
Kainrathschlag,512916.71119482536,519807.6119427504
Kainraths,524254.3017095005,562715.6105247186
Kainischtraun,433764.9628593038,411224.6248185411
kaining,502235.2216935165,499200.6378696058
Kaining,387474.12188907166,400013.4304149011
Kainerhof,552352.092819192,372305.0920443088
Kaindorf an der Sulm,568002.7587758133,323657.7003682945
Kaindorf,476307.09909803024,502710.56437778194
Kaindlhütte,317420.9753002061,408002.7692305073
Schloss Kainberg,567668.7953338776,365302.4247421855
Kainbach,565408.9519775322,355961.388790098
Kainach bei Wildon,563499.5087520534,333644.8531634649
Kainach bei Voitsberg,533358.8791844819,361051.25090615544
Kainach,566432.2127345732,333820.257139395
Kaiblingalm,432659.80170841963,385255.6396977417
Kaibldorf,483318.6060317053,356082.01504692715
Kaibing,588973.2941644148,369659.56873901654
Kahlenbergerdorf,623714.3400330986,490557.707826796
Kahlbauer Alpe,418968.23824092135,346250.48084552865
Kagran,628411.1860345528,487986.0449861018
Kaffring,435884.61850644206,518426.46976298466
Käfertal,357748.4272916154,357745.8704915559
Keferspitz,460488.629312094,432901.1694855103
Käferheim,371342.25235148927,431596.48631086573
Käferfeldeck,321809.3396953156,361575.68662375864
Kadutschen,430567.3358475789,303641.9163879715
Kaarles Spitze,176257.28962805908,350467.59216918796
Kaag,588425.5342732961,347376.2932540355
G’hagbühel,629210.02647799,517407.32797177974
Juri Kogel,531489.441444147,347686.6187486369
Jurialm,446887.8589215302,333423.7446383843
Juns See,271327.76607497525,360608.4834809033
Junsjoch,272629.5140184849,362435.46161286905
Juns,277634.91079674114,360473.86033953074
Jungschlag,539090.5395370045,503686.4114431869
Jungholz,183404.7398166867,412266.7279040795
Jungherrnthal,567184.200361451,460534.499941282
Julius Seitner Hütte,557682.2793474013,454074.0041717971
Julienhof,613804.6659031813,448452.07646666
Julbach,439097.8936903438,529310.7222737996
Jukbühel,375331.13428078475,312115.24884360284
Juifenau,234739.08981549367,366558.8493429534
Juifen,271771.1387062022,406244.5487570893
Jugendheim,440501.4427541269,340795.32165779173
Jufersbach,364878.2156645878,392687.18905869965
Judenköpfe,224010.4941719066,384943.2006055722
Judendorf-Strassengel,552688.9545866876,359328.66845959704
Judendorf,533047.652527068,390385.723764278
Warmbad-Judendorf,435445.2248734896,300763.41573892627
Politischer Bezirk Judenburg,490634.4883299424,372882.67353633884
Judenburg,500863.3984088643,363776.082567269
Judenbrücke,365852.93415810197,344463.9189507086
Judenau,598089.4011161062,490723.64464524575
Jossertal,532583.8971225198,410779.3026806498
Jöss,564921.9761275558,328118.45086571947
Josefsthal,521739.0400798912,566371.7741856733
Gemeindebezirk Josefstadt,623424.3596574686,483476.09168858733
Josefsrotte,547525.5831655106,438540.41020967346
Josefsdorf,622373.8714043819,490530.2157133911
Josefsberg,547828.8690398936,440215.4986976823
Jormannsdorf,617317.7472030823,387342.2031613728
Jörgen,599412.3869619385,321759.19066035934
Jörgbaueralm,371040.3744874039,370399.3579448266
Jonsalm,407636.4221868736,309132.1781336097
Jonnereck,448940.9608026719,390932.70603545755
Jokischberg,618487.325913885,355837.7606708454
Wirtshaus Jokelwirt,486776.090130121,378388.42599664535
Jois,657926.1197919569,457115.5798569899
Johnsdorf,601168.5629476213,342942.0366814267
Johnsbach,493813.8788968686,410026.6148592569
Johannishütte,324211.9856751229,352271.23309154715
Johannisberg,350018.01500706514,356750.4650898371
Johann Hof,666234.3890126541,445055.49745769426
Johannestal,260815.0024274082,396093.5124779418
Johannesjoch,148074.9581084586,372023.61654925905
Johannes Grotte,638880.8676767321,443863.72166963574
Johannesbergen,648441.482434029,538941.4254326262
Johannesberg,594503.7790659969,483168.0935472129
Johannisbergen,596976.9796583306,534116.5999888647
Johannes Berg,515183.82056645025,529128.4116735263
Joglland,591777.7864378043,399438.5221543545
Jaggeser,348342.1928316542,366846.43863691855
Joelspitze,299523.7266132793,386026.60923976544
Jochling,417370.1709925005,457515.89436306804
Joching,556419.4407130011,500421.17465800606
Jochgrabenberg,599168.9084099623,476119.2441495992
Jocher Alpe,296020.25282171066,400925.55981659517
Jochenstein,428260.3735472857,513198.83287638053
Jöchelspitze,174869.48886276365,380213.6817304762
Jochbergwald,329621.0458196279,381877.5265701525
Jochbergtal,330921.810646403,385572.00824080594
Jochberger Ache,328522.74905261735,394873.5064756172
Jochberg,302438.50192199677,410088.1130727101
Jochbachalphütten,180246.24452671118,389289.30372943915
Jochart Berg,577712.4395982301,449088.26377202943
Jobst,603210.5303606489,359001.3631872246
Joachimsthal,502965.0677237071,527039.5791939674
